200		OPEN	1	db5eecba-ca36-40be-b3aa-2cacc2912c0c	98	v26-1773537518-15944-w1-a1	0	2914	12211	200	2914	v26-1773537518-15944-w1-a1
200		OPEN	1	44a8b44b-6868-4608-a8e0-934a386dfbad	76	v26-1773537518-15944-w4-a1	0	4327	13066	200	4327	v26-1773537518-15944-w4-a1
200		OPEN	1	314896e2-5834-4205-bc27-0934dd7aa166	54	v26-1773537518-15944-w2-a1	0	3448	13776	200	3448	v26-1773537518-15944-w2-a1
200		OPEN	1	a2cf8db3-a158-4aa6-ac31-d48ab5ff6afc	50	v26-1773537518-15944-w3-a1	0	4850	14386	200	4850	v26-1773537518-15944-w3-a1
200		OPEN	1	e14c8284-51f2-4e41-ac6a-31bc755681d7	82	v26-1773537518-15944-w6-a1	0	5779	16718	200	5779	v26-1773537518-15944-w6-a1
200		OPEN	1	6ec05522-066b-4e41-b114-ec0927a414b3	99	v26-1773537518-15944-w5-a1	0	5196	17518	200	5196	v26-1773537518-15944-w5-a1
200		OPEN	1	c763cfb4-1275-45bf-814d-6fb45a3f1177	283	v26-1773537518-15944-w9-a1	0	6215	17397	200	6215	v26-1773537518-15944-w9-a1
200		OPEN	1	b33c7c0d-f67b-45f3-808b-e240e297c9ff	93	v26-1773537518-15944-w10-a1	0	6304	18862	200	6304	v26-1773537518-15944-w10-a1
200		OPEN	1	9fa6b18a-22ca-4223-9b0b-e102cd03372d	52	v26-1773537518-15944-w7-a1	0	5909	19446	200	5909	v26-1773537518-15944-w7-a1
200		OPEN	1	391520a0-91db-4113-bc76-391fc11aebd2	128	v26-1773537518-15944-w8-a1	0	6512	19768	200	6512	v26-1773537518-15944-w8-a1
200		OPEN	1	7f44111f-fdb2-4f04-9ee9-7183299a9bd6	50	v26-1773537518-15944-w11-a1	0	6428	19838	200	6428	v26-1773537518-15944-w11-a1
200		OPEN	1	38467dc2-f32c-44bb-90ad-a6e7ff1e1da0	99	v26-1773537518-15944-w14-a1	0	7749	20063	200	7749	v26-1773537518-15944-w14-a1
200		OPEN	1	d1bcdda1-6d64-41fc-ba1a-38069f1a58be	92	v26-1773537518-15944-w12-a1	0	7012	21651	200	7012	v26-1773537518-15944-w12-a1
200		OPEN	1	67aca4c1-4d01-46eb-be3f-d6669228e859	46	v26-1773537518-15944-w13-a1	0	7808	22342	200	7808	v26-1773537518-15944-w13-a1
200		OPEN	1	d7a83628-4bd0-4b58-ad9f-8bf6d8a54b98	98	v26-1773537518-15944-w16-a1	0	7288	21922	200	7288	v26-1773537518-15944-w16-a1
409		OPEN	1		109	v26-1773537518-15944-w18-a3	2	11932	107202	409,409,409	8851,9726,11932	v26-1773537518-15944-w18-a1,v26-1773537518-15944-w18-a2,v26-1773537518-15944-w18-a3
409		OPEN	1		97	v26-1773537518-15944-w26-a3	2	13343	104457	409,409,409	7097,10834,13343	v26-1773537518-15944-w26-a1,v26-1773537518-15944-w26-a2,v26-1773537518-15944-w26-a3
409		OPEN	1		123	v26-1773537518-15944-w20-a3	2	20327	120325	409,409,409	8317,12588,20327	v26-1773537518-15944-w20-a1,v26-1773537518-15944-w20-a2,v26-1773537518-15944-w20-a3
409		OPEN	1		124	v26-1773537518-15944-w24-a3	2	20430	116596	409,409,409	6995,13271,20430	v26-1773537518-15944-w24-a1,v26-1773537518-15944-w24-a2,v26-1773537518-15944-w24-a3
409		OPEN	1		122	v26-1773537518-15944-w19-a3	2	17914	121508	409,409,409	7829,9832,17914	v26-1773537518-15944-w19-a1,v26-1773537518-15944-w19-a2,v26-1773537518-15944-w19-a3
409		OPEN	1		125	v26-1773537518-15944-w17-a3	2	27519	135535	409,409,409	7517,13513,27519	v26-1773537518-15944-w17-a1,v26-1773537518-15944-w17-a2,v26-1773537518-15944-w17-a3
409		OPEN	1		136	v26-1773537518-15944-w15-a3	2	27133	136635	409,409,409	7294,11618,27133	v26-1773537518-15944-w15-a1,v26-1773537518-15944-w15-a2,v26-1773537518-15944-w15-a3
409		OPEN	1		38	v26-1773537518-15944-w21-a3	2	18870	131668	409,409,409	9178,12085,18870	v26-1773537518-15944-w21-a1,v26-1773537518-15944-w21-a2,v26-1773537518-15944-w21-a3
409		OPEN	1		135	v26-1773537518-15944-w22-a3	2	22075	134614	409,409,409	7826,10084,22075	v26-1773537518-15944-w22-a1,v26-1773537518-15944-w22-a2,v26-1773537518-15944-w22-a3
409		OPEN	1		139	v26-1773537518-15944-w27-a3	2	16416	132616	409,409,409	6319,14903,16416	v26-1773537518-15944-w27-a1,v26-1773537518-15944-w27-a2,v26-1773537518-15944-w27-a3
409		OPEN	1		71	v26-1773537518-15944-w23-a3	2	24175	138175	409,409,409	8594,13958,24175	v26-1773537518-15944-w23-a1,v26-1773537518-15944-w23-a2,v26-1773537518-15944-w23-a3
