200		OPEN	1	48e91755-b775-4d2e-8d24-4775d1a975e0	96	v28-1773663590-2608-w2-a1	0	4069	14316	200	4069	v28-1773663590-2608-w2-a1
200		OPEN	1	a17ec917-ac17-4eca-9344-73a9639decdf	95	v28-1773663590-2608-w1-a1	0	4138	14689	200	4138	v28-1773663590-2608-w1-a1
200		OPEN	1	226c293e-1414-42e4-9914-a1d1e866b965	124	v28-1773663590-2608-w4-a1	0	5212	16713	200	5212	v28-1773663590-2608-w4-a1
200		OPEN	1	c79afdc1-bd5c-4d34-af40-f38921b87e63	98	v28-1773663590-2608-w3-a1	0	6407	17102	200	6407	v28-1773663590-2608-w3-a1
200		OPEN	1	db438118-6a1b-4215-8d0b-a2f8e0475bfd	115	v28-1773663590-2608-w5-a1	0	6086	18037	200	6086	v28-1773663590-2608-w5-a1
200		OPEN	1	dbdb7037-f267-43e8-81c6-b72b2b6d8253	137	v28-1773663590-2608-w7-a1	0	5978	18602	200	5978	v28-1773663590-2608-w7-a1
200		OPEN	1	1ab96bd6-79be-44c1-86fa-9dba7a678828	94	v28-1773663590-2608-w6-a1	0	5746	19682	200	5746	v28-1773663590-2608-w6-a1
200		OPEN	1	ff03782e-11ad-4c14-95a2-e05e5abd4c8f	51	v28-1773663590-2608-w9-a1	0	7159	19350	200	7159	v28-1773663590-2608-w9-a1
200		OPEN	1	fc71b6b8-c9b2-46c9-849f-503d1ca0de60	54	v28-1773663590-2608-w8-a1	0	6173	18419	200	6173	v28-1773663590-2608-w8-a1
200		OPEN	1	58272bea-7e6c-4801-9cc2-ac9ada710718	118	v28-1773663590-2608-w10-a1	0	6968	22011	200	6968	v28-1773663590-2608-w10-a1
200		OPEN	1	e37d69ee-f651-40e7-b541-a0e399b8b2eb	69	v28-1773663590-2608-w13-a1	0	8853	22941	200	8853	v28-1773663590-2608-w13-a1
409		OPEN	1		141	v28-1773663590-2608-w11-a3	2	17782	100929	409,409,409	6784,9816,17782	v28-1773663590-2608-w11-a1,v28-1773663590-2608-w11-a2,v28-1773663590-2608-w11-a3
409		OPEN	1		155	v28-1773663590-2608-w19-a3	2	21591	120803	409,409,409	7418,10703,21591	v28-1773663590-2608-w19-a1,v28-1773663590-2608-w19-a2,v28-1773663590-2608-w19-a3
409		OPEN	1		176	v28-1773663590-2608-w14-a3	2	23339	128626	409,409,409	7538,13402,23339	v28-1773663590-2608-w14-a1,v28-1773663590-2608-w14-a2,v28-1773663590-2608-w14-a3
409		OPEN	1		99	v28-1773663590-2608-w12-a3	2	17870	132840	409,409,409	7412,9098,17870	v28-1773663590-2608-w12-a1,v28-1773663590-2608-w12-a2,v28-1773663590-2608-w12-a3
409		OPEN	1		134	v28-1773663590-2608-w17-a3	2	20945	133392	409,409,409	7373,13948,20945	v28-1773663590-2608-w17-a1,v28-1773663590-2608-w17-a2,v28-1773663590-2608-w17-a3
409		OPEN	1		124	v28-1773663590-2608-w15-a3	2	18557	137254	409,409,409	8158,12543,18557	v28-1773663590-2608-w15-a1,v28-1773663590-2608-w15-a2,v28-1773663590-2608-w15-a3
409		OPEN	1		189	v28-1773663590-2608-w16-a3	2	25860	138550	409,409,409	8479,11867,25860	v28-1773663590-2608-w16-a1,v28-1773663590-2608-w16-a2,v28-1773663590-2608-w16-a3
409		OPEN	1		82	v28-1773663590-2608-w24-a3	2	26368	141679	409,409,409	8839,13144,26368	v28-1773663590-2608-w24-a1,v28-1773663590-2608-w24-a2,v28-1773663590-2608-w24-a3
409		OPEN	1		141	v28-1773663590-2608-w21-a3	2	25960	139285	409,409,409	8135,11984,25960	v28-1773663590-2608-w21-a1,v28-1773663590-2608-w21-a2,v28-1773663590-2608-w21-a3
409		OPEN	1		163	v28-1773663590-2608-w27-a3	2	18878	143247	409,409,409	7913,14108,18878	v28-1773663590-2608-w27-a1,v28-1773663590-2608-w27-a2,v28-1773663590-2608-w27-a3
409		OPEN	1		54	v28-1773663590-2608-w18-a3	2	24678	153948	409,409,409	10723,12836,24678	v28-1773663590-2608-w18-a1,v28-1773663590-2608-w18-a2,v28-1773663590-2608-w18-a3
409		OPEN	1		125	v28-1773663590-2608-w20-a3	2	22201	157700	409,409,409	11155,18726,22201	v28-1773663590-2608-w20-a1,v28-1773663590-2608-w20-a2,v28-1773663590-2608-w20-a3
409		OPEN	1		84	v28-1773663590-2608-w22-a3	2	27114	147158	409,409,409	9706,15822,27114	v28-1773663590-2608-w22-a1,v28-1773663590-2608-w22-a2,v28-1773663590-2608-w22-a3
409		OPEN	1		41	v28-1773663590-2608-w25-a3	2	32093	158706	409,409,409	8713,15150,32093	v28-1773663590-2608-w25-a1,v28-1773663590-2608-w25-a2,v28-1773663590-2608-w25-a3
