200		OPEN	1	0b4523a8-1345-44fc-a445-d707a9257fe0	65
200		OPEN	1	97f497f1-92d6-416a-b2c5-45558f5b88d0	57
200		OPEN	1	5d555b67-b645-4b7d-8d88-5981fea1aa29	94
200		OPEN	1	19cf8ed3-8ba3-45d2-ad96-fb97079011e7	80
200		OPEN	1	01d73cc4-13ef-4895-9d30-602b238d60f8	51
200		OPEN	1	5466850a-d2a3-4153-80d9-47cb2c13b5d7	78
200		OPEN	1	fa12175f-f72d-4099-8dbd-bfec9504bf39	58
200		OPEN	1	f8c0cb50-5b98-48e9-8700-8f8844c13ed1	93
200		OPEN	1	66f058e0-08cf-49a9-a087-f1095bb14522	48
200		OPEN	1	8a03e4f0-e40b-4bf0-9fd4-9541e670be85	89
200		OPEN	1	2c6ae1c6-6fa3-487e-a205-73faa78718e4	93
200		OPEN	1	ac73d500-308a-4395-abdc-ff3e95509e79	92
200		OPEN	1	cada2b9c-3a02-4295-8c04-9ef2bf0b3619	50
200		OPEN	1	851c41fd-f9da-454e-a674-e36fc1cb42ae	49
200		OPEN	1	a00ba2ad-a757-4d66-bf21-9e418954fc4d	80
409		OPEN	1		96
409		OPEN	1		69
409		OPEN	1		132
409		OPEN	1		86
409		OPEN	1		69
409		OPEN	1		82
409		OPEN	1		115
409		OPEN	1		93
409		OPEN	1		114
409		OPEN	1		87
409		OPEN	1		115
409		OPEN	1		86
409		OPEN	1		124
409		OPEN	1		83
409		OPEN	1		40
409		OPEN	1		43
409		OPEN	1		96
409		OPEN	1		186
409		OPEN	1		169
409		OPEN	1		139
409		OPEN	1		127
409		OPEN	1		107
409		OPEN	1		37
409		OPEN	1		39
409		OPEN	1		105
409		OPEN	1		95
409		OPEN	1		170
409		OPEN	1		92
409		OPEN	1		107
409		OPEN	1		131
409		OPEN	1		104
409		OPEN	1		54
409		OPEN	1		40
409		OPEN	1		96
409		OPEN	1		114
409		OPEN	1		104
409		OPEN	1		108
409		OPEN	1		41
409		OPEN	1		156
409		OPEN	1		164
409		OPEN	1		278
409		OPEN	1		157
409		OPEN	1		104
409		OPEN	1		136
409		OPEN	1		173
409		OPEN	1		163
409		OPEN	1		72
409		OPEN	1		129
409		OPEN	1		126
409		OPEN	1		116
409		OPEN	1		39
409		OPEN	1		100
409		OPEN	1		73
409		OPEN	1		298
409		OPEN	1		94
409		OPEN	1		90
409		OPEN	1		137
409		OPEN	1		148
409		OPEN	1		153
409		OPEN	1		110
409		OPEN	1		133
409		OPEN	1		75
409		OPEN	1		104
409		OPEN	1		123
409		OPEN	1		196
409		OPEN	1		89
409		OPEN	1		126
409		OPEN	1		87
409		OPEN	1		106
409		OPEN	1		34
409		OPEN	1		120
409		OPEN	1		90
409		OPEN	1		51
409		OPEN	1		86
409		OPEN	1		89
409		OPEN	1		76
409		OPEN	1		56
409		OPEN	1		35
409		OPEN	1		36
409		OPEN	1		70
409		OPEN	1		50
409		OPEN	1		40
409		OPEN	1		64
409		OPEN	1		42
409		OPEN	1		40
